Negative_0,Neutral_1,Positive_2
0.1166969,0.072275676,0.81102747
0.20769183,0.55497867,0.2373295
0.14349233,0.10943749,0.74707013
0.87507766,0.0043733437,0.12054907
0.8406561,0.0017514486,0.1575925
0.056932364,0.07557013,0.8674975
0.5275235,0.18493758,0.28753898
0.86345387,0.00278734,0.13375871
0.1784578,0.5399656,0.2815765
0.39820898,0.15004224,0.45174888
0.5433071,0.33221266,0.12448027
0.73102635,0.0032982726,0.2656754
0.11365306,0.074621335,0.8117256
0.027733983,0.0010595523,0.9712064
0.03939063,0.03560865,0.9250007
0.01707977,0.0028940442,0.98002625
0.52491444,0.28240618,0.19267939
0.37326846,0.0118179815,0.6149136
0.5901959,0.1316716,0.27813253
0.30604511,0.17617981,0.5177751
0.2538353,0.40164357,0.34452116
0.5055983,0.27067173,0.22372995
0.21493474,0.074516416,0.7105488
0.009276732,0.0035342244,0.987189
0.6104792,0.18151303,0.20800781
0.60297775,0.18383668,0.21318564
0.042531505,0.0016356938,0.9558327
0.97303337,0.003667601,0.023298983
0.93934685,0.004797844,0.05585526
0.7879466,0.008144517,0.20390883
0.014297059,0.0015272778,0.9841756
0.51578116,0.16242924,0.3217896
0.39442715,0.3782245,0.22734842
0.52016103,0.29404646,0.18579248
0.76724446,0.08689172,0.14586388
0.8484388,0.0050272215,0.14653386
0.73205066,0.09775953,0.1701898
0.3485683,0.36910987,0.28232184
0.14189959,0.23585802,0.6222424
0.58184713,0.0055597145,0.41259313
0.14784405,0.004913778,0.8472421
0.06642408,0.08484175,0.84873414
0.6596685,0.005300014,0.33503148
0.98553747,0.0024856473,0.011976952
0.4776314,0.011959686,0.51040894
0.0851053,0.06446839,0.85042626
0.39756832,0.42215052,0.18028116
0.007869498,0.003522667,0.98860776
0.21308059,0.47402906,0.3128903
0.95932376,0.0025216728,0.03815465
0.013641242,0.0020809893,0.9842778
0.8938576,0.045499314,0.060643006
0.14473471,0.14314638,0.71211886
0.60034454,0.14030956,0.25934592
0.04695294,0.048102554,0.90494454
0.28087264,0.52879864,0.19032875
0.0629939,0.04992775,0.8870783
0.007668392,0.004315528,0.98801607
0.5561494,0.21436128,0.22948928
0.22554375,0.5954797,0.17897654
0.84395576,0.04280775,0.11323651
0.13572101,0.46385002,0.40042895
0.9769298,0.0034740344,0.019596154
0.099708326,0.11250369,0.78778803
0.04451171,0.024770752,0.9307175
0.22110394,0.21748717,0.5614089
0.67022765,0.18036132,0.14941101
0.06573197,0.10191283,0.8323552
0.33005643,0.14650655,0.52343696
0.039044384,0.019860258,0.94109535
0.98804075,0.0043728496,0.0075864154
0.009370178,0.006765035,0.9838648
0.7904423,0.07582353,0.13373421
0.09031205,0.0058925,0.9037954
0.72932476,0.1789199,0.09175536
0.9296724,0.04945892,0.020868694
0.04759399,0.029999452,0.92240655
0.1589747,0.5572635,0.28376174
0.12068116,0.23559745,0.64372134
0.7644597,0.12546232,0.11007782
0.22641873,0.21101339,0.56256783
0.008863265,0.002474482,0.9886622
0.8264751,0.061612826,0.11191212
0.2638953,0.2954464,0.44065827
0.9754184,0.0049093957,0.019672187
0.30261925,0.5250095,0.1723713
0.6559806,0.19011223,0.15390727
0.51854557,0.32428685,0.1571676
0.9838305,0.002239285,0.013930235
0.5342121,0.30584484,0.15994303
0.41522136,0.44445613,0.14032245
0.9866627,0.0028862928,0.010451102
0.7499825,0.14218168,0.10783585
0.23700507,0.34225148,0.42074347
0.04883843,0.0009998027,0.9501618
0.12526478,0.17841345,0.6963218
0.20747536,0.100354485,0.69217014
0.21354595,0.36198458,0.4244695
0.33479935,0.32258388,0.34261677
0.9751754,0.0041388622,0.020685794
0.079295516,0.13506329,0.78564113
0.009138317,0.0024365883,0.98842514
0.8066053,0.11360355,0.07979107
0.70109266,0.08673124,0.21217608
0.10934496,0.09063555,0.80001944
0.86085814,0.0036211072,0.13552079
0.22546133,0.6174695,0.15706924
0.0111969765,0.0022268747,0.9865761
0.8001694,0.0072319517,0.19259872
0.57558715,0.11924262,0.30517024
0.3271027,0.06937134,0.603526
0.43379185,0.27990875,0.2862993
0.041800145,0.03913455,0.91906536
0.95825016,0.02128268,0.020467224
0.04994098,0.0016655516,0.9483934
0.701126,0.16777998,0.13109404
0.97221375,0.0027602485,0.025026098
0.64636856,0.12585133,0.22778009
0.014001523,0.0027036222,0.9832948
0.9202612,0.0017762019,0.07796254
0.016874539,0.0037739181,0.9793515
0.9837284,0.0036810006,0.012590689
0.21494211,0.5677153,0.21734262
0.17799182,0.23997936,0.5820288
0.69488895,0.18346292,0.121648125
0.61017853,0.093785435,0.29603603
0.079945564,0.08318559,0.8368689
0.94831955,0.008389971,0.043290425
0.059108403,0.065458275,0.8754333
0.7007466,0.14173481,0.1575186
0.21003003,0.13442847,0.6555415
0.7966319,0.13706115,0.06630688
0.3059589,0.013613392,0.68042773
0.28695697,0.18244484,0.53059816
0.39348492,0.33098346,0.27553165
0.23602173,0.5697683,0.19420998
0.3102813,0.34498924,0.34472942
0.30092776,0.0042460267,0.69482625
0.7520249,0.08538894,0.16258615
0.94549453,0.005722394,0.04878311
0.2734365,0.30575198,0.4208115
0.038775608,0.043799162,0.9174252
0.08918969,0.100337334,0.8104729
0.82536024,0.005725216,0.16891459
0.9821279,0.00243253,0.0154395355
0.9655402,0.0019465766,0.0325133
0.14985056,0.099161,0.7509885
0.15366615,0.5897334,0.25660047
0.5198771,0.092736214,0.38738665
0.112962216,0.21993129,0.6671065
0.57930136,0.0022437854,0.4184549
0.727215,0.16643156,0.106353454
0.18546867,0.0024158435,0.8121155
0.2550829,0.33418947,0.4107276
0.6744106,0.2111786,0.114410855
0.0942759,0.089464635,0.81625944
0.21590647,0.62500834,0.15908524
0.33660653,0.42597023,0.23742315
0.019304255,0.024881024,0.9558148
0.09388437,0.08671974,0.8193959
0.87942666,0.07188541,0.048687946
0.8362071,0.10457659,0.059216276
0.14232829,0.3129078,0.5447639
0.98526174,0.0055648256,0.009173443
0.62137544,0.10271319,0.2759113
0.22862682,0.50480527,0.2665679
0.159409,0.06613842,0.7744526
0.41765845,0.26822498,0.31411654
0.010048113,0.0026427568,0.98730916
0.7788882,0.13071093,0.09040086
0.007381778,0.0027726756,0.9898455
0.9735146,0.013880402,0.01260498
0.5462843,0.12009144,0.3336242
0.13719599,0.12754288,0.7352612
0.95764583,0.0030567036,0.03929745
0.32685336,0.06982963,0.603317
0.6432962,0.22213525,0.13456862
0.9757037,0.0019210912,0.022375124
0.07790613,0.0017475549,0.9203463
0.61917704,0.22090803,0.15991499
0.042455096,0.038798768,0.9187462
0.031043472,0.008833594,0.960123
0.5915402,0.21084054,0.19761927
0.1321755,0.425492,0.4423325
0.33968145,0.040701415,0.61961716
0.027013429,0.0030872405,0.96989936
0.33353812,0.3783756,0.2880863
0.07413663,0.18763557,0.7382278
0.024818396,0.0037962694,0.97138536
0.110951304,0.007148414,0.88190025
0.95582825,0.031140303,0.013031349
0.10490714,0.13108923,0.76400363
0.3024238,0.098647475,0.59892875
0.5698292,0.25344324,0.17672746
0.26066113,0.13176742,0.6075715
0.21655244,0.14652483,0.63692266
0.044306148,0.0056439983,0.9500499
0.13380006,0.11840703,0.74779296
0.65367323,0.20189556,0.14443125
0.06747431,0.049865004,0.88266075
0.12779453,0.14596236,0.72624314
0.18355311,0.111109495,0.70533735
0.7718138,0.13755988,0.090626374
0.4929576,0.15072364,0.3563188
0.36745793,0.4094136,0.2231285
0.9882265,0.004232319,0.0075411987
0.517221,0.1438689,0.33891016
0.4892085,0.012150343,0.49864113
0.80475456,0.09867862,0.09656682
0.43203664,0.38418,0.18378335
0.74116176,0.16313466,0.09570353
0.8163254,0.085834906,0.09783963
0.29619986,0.16481985,0.53898025
0.92862,0.010424159,0.0609558
0.028709743,0.015881803,0.9554084
0.1519518,0.08522118,0.76282704
0.044180054,0.029865153,0.9259548
0.17991264,0.28691277,0.53317463
0.13818434,0.08336999,0.77844566
0.5957921,0.094462775,0.30974513
0.9705895,0.006460478,0.022949982
0.036133893,0.04258675,0.9212794
0.6873594,0.06700973,0.24563095
0.6352685,0.14740768,0.21732387
0.4683155,0.19227245,0.33941206
0.6808266,0.13698481,0.18218857
0.98245203,0.008395611,0.009152396
0.27037117,0.398946,0.33068278
0.26389322,0.17296371,0.563143
0.65142274,0.21117248,0.13740474
0.041800145,0.03913455,0.91906536
0.07902715,0.1060099,0.8149629
0.74624246,0.14515792,0.10859959
0.6060373,0.102189176,0.29177347
0.8634267,0.022053223,0.11452006
0.20129375,0.003725203,0.794981
0.97667843,0.0045119175,0.018809691
0.20320208,0.32514936,0.47164854
0.015442216,0.0021216844,0.98243606
0.45299354,0.10595775,0.44104868
0.9739336,0.0033070943,0.02275938
0.97464716,0.0032005056,0.022152364
0.6130387,0.24303287,0.14392842
0.06333912,0.12213543,0.81452537
0.9275919,0.007891477,0.064516544
0.8502085,0.056117963,0.093673475
0.122635916,0.20535697,0.67200714
0.7768545,0.12830281,0.0948426
0.92322254,0.0025888672,0.07418856
0.13508745,0.09819016,0.7667223
0.027447136,0.008883018,0.96366984
0.87945783,0.0035754563,0.11696679
0.011852519,0.010247506,0.97789997
0.28576663,0.4703312,0.2439022
0.32069162,0.1718838,0.50742465
0.9840126,0.0030152695,0.012972124
0.38623765,0.3786031,0.23515925
0.7254843,0.114323385,0.16019233
0.015658617,0.0031279505,0.9812135
0.011842886,0.0038301027,0.984327
0.9869234,0.0032992787,0.009777388
0.9206998,0.013361175,0.065939076
0.8980972,0.0037379107,0.09816484
0.97836226,0.0021811514,0.019456653
0.3756776,0.09759538,0.526727
0.78122056,0.051759467,0.16701996
0.97952056,0.004339666,0.01613977
0.9719348,0.013580488,0.014484734
0.86376977,0.07090161,0.065328576
0.54050577,0.12443923,0.33505508
0.17421693,0.0786892,0.7470939
0.008397207,0.0052728797,0.98633
0.02160788,0.0024570911,0.9759351
0.10226911,0.123488985,0.7742419
0.16359276,0.5754239,0.26098332
0.74453306,0.0023277367,0.25313917
0.060240623,0.0630089,0.87675047
0.28713813,0.5481034,0.1647585
0.021260738,0.0028161826,0.97592306
0.31689432,0.20413928,0.47896641
0.65805215,0.21591534,0.12603244
0.014100347,0.004468402,0.98143125
0.05481017,0.050044287,0.8951456
0.064665765,0.092798054,0.8425362
0.008876713,0.0022679472,0.9888553
0.047835674,0.051736176,0.9004281
0.02510997,0.0059683453,0.96892166
0.29996416,0.17721675,0.5228191
0.07044107,0.00169394,0.92786497
0.72945845,0.17662969,0.09391183
0.9378422,0.0030989298,0.059058864
0.8063307,0.13397835,0.059690982
0.82781124,0.09251588,0.07967287
0.49747935,0.31038684,0.1921338
0.8052338,0.13522078,0.059545405
0.9192146,0.001828058,0.078957275
0.8558274,0.0022451049,0.14192748
0.10805981,0.002713754,0.8892264
0.93546057,0.003780298,0.060759123
0.94887745,0.025699234,0.025423268
0.09366392,0.28957888,0.61675715
0.6319445,0.25176787,0.11628763
0.10130774,0.0708448,0.8278474
0.5327756,0.27074355,0.19648084
0.81953055,0.0027814878,0.17768796
0.24653202,0.45950443,0.29396352
0.0074952496,0.0034599972,0.9890448
0.6077079,0.12821446,0.26407763
0.032672655,0.007387189,0.95994014
0.17905238,0.10201028,0.71893734
0.4561978,0.23125187,0.3125503
0.016334355,0.0025091756,0.98115647
0.040265642,0.040690415,0.9190439
0.58121014,0.18079893,0.23799092
0.17386422,0.0032824308,0.8228533
0.07335114,0.1531496,0.77349925
0.64777577,0.001933098,0.35029122
0.5458452,0.12705834,0.32709652
0.716006,0.1491609,0.1348331
0.019062579,0.0048560253,0.97608143
0.94998074,0.026541768,0.023477428
0.97720283,0.0037287287,0.01906845
0.93563855,0.002934589,0.061426833
0.6085963,0.23608075,0.15532298
0.012251627,0.0031967338,0.9845516
0.022256102,0.0028619983,0.9748819
0.90353715,0.021468319,0.07499449
0.66936696,0.047419492,0.28321356
0.8406012,0.08004929,0.07934954
0.19335563,0.18975113,0.61689323
0.3248584,0.4839603,0.19118121
0.08592677,0.120948076,0.79312515
0.46611342,0.1694767,0.36440983
0.5888243,0.18601768,0.22515807
0.043503474,0.014422747,0.94207376
0.76270604,0.16262217,0.074671745
0.22259405,0.12236973,0.6550362
0.122214295,0.09025112,0.7875346
0.15623522,0.2118543,0.6319105
0.5374811,0.07754193,0.3849769
0.9351747,0.023210693,0.041614562
0.010484904,0.0043667876,0.9851483
0.21511899,0.0988912,0.68598974
0.5700826,0.2436921,0.18622534
0.0073303077,0.003873314,0.98879635
0.008529142,0.00281062,0.9886602
0.7598275,0.08489877,0.15527378
0.72295505,0.14620355,0.13084137
0.010474941,0.0029823314,0.9865427
0.91047436,0.010342382,0.07918329
0.10202964,0.1473951,0.7505753
0.792782,0.12214174,0.08507619
0.18653469,0.3579796,0.45548573
0.07445888,0.06239998,0.8631411
0.2770694,0.078948826,0.64398175
0.937613,0.0026012002,0.05978582
0.98517865,0.0016088919,0.013212517
0.48365623,0.2394358,0.27690795
0.07657802,0.053984884,0.8694371
0.6335783,0.18571949,0.18070227
0.55803394,0.006909458,0.43505666
0.60723776,0.18819405,0.20456827
0.065276146,0.047811206,0.88691264
0.95242125,0.0035876893,0.043991067
0.06702299,0.05727953,0.87569755
0.58531374,0.28531232,0.12937392
0.06901465,0.1053141,0.8256712
0.7755062,0.12937267,0.09512113
0.9408905,0.006058662,0.05305079
0.21002167,0.06823473,0.7217436
0.56456333,0.21231449,0.22312227
0.03629974,0.050614327,0.91308594
0.00847211,0.0037600643,0.98776776
0.912889,0.003335264,0.083775714
0.0108807655,0.0019509458,0.9871683
0.23276068,0.36872444,0.39851487
0.052908074,0.07853654,0.8685554
0.10402805,0.020120975,0.875851
0.8493839,0.010867836,0.13974828
0.6311571,0.2157973,0.15304554
0.02713248,0.016745305,0.9561222
0.9838965,0.005135148,0.010968341
0.20720743,0.35038865,0.44240394
0.74463147,0.1592928,0.09607572
0.8856966,0.04318393,0.07111944
0.9821717,0.0032800995,0.014548208
0.032239757,0.040262006,0.92749816
0.117345616,0.11134201,0.77131236
0.16869079,0.14090875,0.69040054
0.5164144,0.28878057,0.19480497
0.4836414,0.0024530718,0.5139055
0.4830784,0.25758168,0.25934
0.56620353,0.0028050018,0.43099138
0.94240046,0.0052955276,0.052304067
0.51064223,0.19138029,0.29797748
0.66317445,0.21074788,0.12607768
0.5286022,0.15422826,0.31716964
0.20228912,0.50151503,0.29619586
0.8190212,0.07548272,0.10549599
0.47608358,0.081168585,0.44274783
0.580465,0.05580272,0.36373228
0.015624644,0.01952126,0.96485406
0.7239509,0.13950157,0.13654752
0.09488283,0.23366193,0.6714552
0.56452644,0.28699276,0.14848077
0.97052246,0.0035098775,0.025967726
0.8523861,0.0072807935,0.14033301
0.4722518,0.08410307,0.44364506
0.05801191,0.053077362,0.8889108
0.26488012,0.40778804,0.3273318
0.488002,0.28103396,0.23096402
0.34704396,0.21477185,0.43818414
0.110705465,0.34480533,0.5444892
0.18577537,0.32853717,0.4856875
0.40342003,0.1631954,0.4333846
0.9896994,0.0030574037,0.0072432854
0.056002367,0.056346703,0.8876509
0.03679309,0.0031833188,0.9600235
0.94154084,0.01086333,0.047595847
0.12759669,0.07451087,0.7978924
0.9365476,0.007475742,0.05597666
0.811191,0.104648486,0.08416057
0.96607655,0.004064478,0.0298589
0.19777739,0.048853986,0.7533687
0.78840715,0.13521361,0.07637927
0.7726756,0.012139436,0.21518499
0.794548,0.11009731,0.09535466
0.98252165,0.0028072023,0.014671172
0.03336716,0.0029769933,0.9636559
0.053107005,0.08963514,0.8572579
0.08887225,0.034859274,0.8762685
0.8680091,0.054571584,0.07741941
0.42503217,0.16560078,0.40936717
0.8693477,0.065235265,0.065416984
0.025681907,0.0016799566,0.97263813
0.36258045,0.4226208,0.21479876
0.44050518,0.34833625,0.21115851
0.6101555,0.011242766,0.3786017
0.71371764,0.12769224,0.15859011
0.8836079,0.05906404,0.057327922
0.836357,0.07292927,0.09071369
0.113137916,0.06324893,0.82361317
0.36145267,0.14379135,0.4947559
0.31205794,0.092754,0.595188
0.15819143,0.0036129057,0.8381957
0.5834397,0.004722843,0.4118375
0.19726147,0.6506305,0.15210807
0.97431016,0.0054493956,0.020240437
0.18975987,0.19026573,0.6199744
0.9728108,0.004655287,0.022533823
0.79650843,0.12252522,0.080966294
0.7483132,0.045796618,0.20589021
0.50951606,0.23386486,0.256619
0.81600136,0.06667266,0.117326066
0.6567448,0.19260761,0.15064766
0.58794975,0.26867634,0.1433739
0.009655566,0.0064337575,0.9839107
0.012489817,0.010531281,0.97697896
0.5241369,0.005611623,0.4702514
0.020753913,0.0076559377,0.9715901
0.962663,0.02188464,0.015452358
0.16696723,0.19655441,0.63647836
0.6116762,0.23505363,0.15327024
0.8404517,0.09181779,0.06773054
0.39068314,0.19178975,0.41752714
0.8500015,0.08742349,0.06257496
0.979103,0.002771306,0.01812567
0.9707803,0.0030895893,0.026130171
0.9803405,0.0022247406,0.017434724
0.6504661,0.16450371,0.1850302
0.010844565,0.0024158459,0.98673964
0.73683476,0.1595938,0.10357145
0.63814276,0.18967412,0.17218313
0.9174265,0.018949086,0.06362442
0.6417048,0.25179902,0.10649613
0.98785037,0.0023963146,0.009753304
0.13500904,0.17391285,0.6910782
0.74884844,0.09586718,0.15528435
0.347547,0.49361855,0.15883447
0.97683686,0.004104189,0.019058932
0.41219854,0.38379794,0.20400354
0.59744257,0.017787045,0.38477042
0.46675205,0.0019407459,0.53130716
0.03284163,0.0020364916,0.9651219
0.04496657,0.036994092,0.9180393
0.76184344,0.12502022,0.11313627
0.8626559,0.077434905,0.059909225
0.07706286,0.22230923,0.7006279
0.14512211,0.24099024,0.61388767
0.97377443,0.005178225,0.021047337
0.03329145,0.0010951959,0.96561337
0.012044794,0.0018580362,0.98609716
0.21952002,0.09771968,0.68276036
0.9531073,0.0058798976,0.041012753
0.17154579,0.28630614,0.54214805
0.2227174,0.21655262,0.5607299
0.9806157,0.004708717,0.014675662
0.53626096,0.11335656,0.35038248
0.057181828,0.051461067,0.8913571
0.98173714,0.003359427,0.014903494
0.10073046,0.002106286,0.89716333
0.7858029,0.077915646,0.13628137
0.13245173,0.09211441,0.7754339
0.53997916,0.2929062,0.16711466
0.016277323,0.0015627546,0.9821599
0.08982254,0.080128245,0.83004916
0.94377804,0.0020951184,0.054126866
0.16845134,0.26994088,0.56160784
0.1569149,0.1853257,0.65775937
0.08946502,0.15631247,0.7542226
0.21179882,0.034206018,0.7539952
0.03183329,0.004244244,0.9639224
0.056709003,0.07503528,0.8682557
0.032893382,0.001642163,0.9654645
0.98162544,0.0038899586,0.014484576
0.15349633,0.32138592,0.52511775
0.30368045,0.09741105,0.59890854
0.27769834,0.1292161,0.5930855
0.97717893,0.0040676952,0.018753435
0.97604704,0.0029888977,0.020964064
0.5432875,0.29235744,0.16435501
0.065313846,0.090023346,0.8446628
0.32559142,0.0030051968,0.6714034
0.18756184,0.010612121,0.80182606
0.63535035,0.21464066,0.15000896
0.641345,0.24756011,0.11109488
0.17543264,0.5590888,0.26547852
0.90349287,0.0023896482,0.09411752
0.008866132,0.0033630773,0.9877708
0.6780806,0.03107719,0.2908422
0.08711082,0.2572646,0.6556246
0.8111878,0.10254294,0.086269334
0.9818086,0.0025242742,0.015667142
0.37115118,0.12820119,0.5006476
0.98885673,0.0039301733,0.007213091
0.82227737,0.070553705,0.10716899
0.28734803,0.4139323,0.29871967
0.39659134,0.3136015,0.2898071
0.24619132,0.59590906,0.15789962
0.18501243,0.40689054,0.40809706
0.8987866,0.0025243105,0.09868915
0.11552475,0.06349208,0.8209832
0.6125732,0.25809592,0.1293309
0.2212312,0.5836342,0.1951346
0.81113964,0.08404856,0.10481176
0.9233001,0.042482052,0.034217812
0.7486912,0.14374149,0.10756727
0.29663485,0.41770294,0.28566217
0.87268305,0.047558688,0.07975827
0.98638165,0.0039956397,0.009622607
0.009309408,0.0036277259,0.9870629
0.13392876,0.14296845,0.72310275
0.15985766,0.06118463,0.7789577
0.24863103,0.35180843,0.39956054
0.39269373,0.14950182,0.4578045
0.6445901,0.10036006,0.25504988
0.77818286,0.04927993,0.1725372
0.28629395,0.39434353,0.31936252
0.226254,0.31319892,0.46054712
0.043593068,0.053547826,0.90285903
0.09052707,0.00345618,0.90601677
0.9150236,0.020070022,0.064906366
0.51543546,0.24455626,0.24000823
0.10904625,0.03880594,0.8521478
0.56948066,0.2718756,0.15864378
0.97613305,0.0025412133,0.021325875
0.9370979,0.004480057,0.05842207
0.25614285,0.53733116,0.20652601
0.78673875,0.09670086,0.11656043
0.13533325,0.15639752,0.7082692
0.9278391,0.0034954336,0.0686655
0.97342527,0.0020895482,0.024485208
0.9382629,0.0049802614,0.056756828
0.9757176,0.003935505,0.020346893
0.84119403,0.067138374,0.09166753
0.3385237,0.19446518,0.46701106
0.07645411,0.11175997,0.81178594
0.034612853,0.037971728,0.92741543
0.9851703,0.0025580423,0.012271708
0.36240304,0.39760366,0.23999327
0.23042601,0.07770652,0.6918675
0.04261748,0.004068321,0.9533142
0.5259718,0.042453993,0.43157426
0.02671763,0.005537558,0.9677449
0.51984596,0.15478867,0.3253654
0.6281023,0.22110014,0.15079768
0.98579687,0.0027359398,0.011467283
0.67576265,0.2045555,0.11968191
0.855354,0.0033281369,0.1413178
0.021109218,0.0047748936,0.9741159
0.95891505,0.0082460735,0.032838862
0.41364703,0.4425645,0.14378856
0.037042666,0.0015986675,0.96135867
0.1233255,0.13070844,0.7459661
0.16231069,0.19540863,0.6422807
0.16275364,0.42950675,0.40773958
0.93838173,0.0072940793,0.054324195
0.19715507,0.5726166,0.23022833
0.49637252,0.23805551,0.26557198
0.9722268,0.0042296196,0.023543669
0.36093,0.34605712,0.29301286
0.6002982,0.24895543,0.1507464
0.03773963,0.022811426,0.9394489
0.43853262,0.111304425,0.45016295
0.95690346,0.003390379,0.039706267
0.9697636,0.003579946,0.026656548
0.3531154,0.1942436,0.45264104
0.35767096,0.2136871,0.42864192
0.68538797,0.17326772,0.14134431
0.048765577,0.062508486,0.888726
0.031216618,0.0016969503,0.9670864
0.6427143,0.12486807,0.23241763
0.7037296,0.16759111,0.12867919
0.011992241,0.006408381,0.9815994
0.7610508,0.14969581,0.08925337
0.007689902,0.0037250165,0.98858505
0.96967083,0.0016062625,0.028722895
0.009574234,0.005822885,0.9846029
0.98140657,0.0020863542,0.016507134
0.9705796,0.003382679,0.026037745
0.39779896,0.31271645,0.28948453
0.21652228,0.42972964,0.35374808
0.00878396,0.002798942,0.9884171
0.60531205,0.09921592,0.2954721
0.19121698,0.65972954,0.14905354
0.40454793,0.38568512,0.2097669
0.6744474,0.15032715,0.1752254
0.3998349,0.33683348,0.26333168
0.84906006,0.01666199,0.13427795
0.95614564,0.0045649405,0.039289437
0.010147124,0.00902241,0.98083055
0.7439123,0.116555765,0.13953196
0.86600274,0.059423022,0.07457428
0.86595017,0.0026995623,0.1313503
0.22382969,0.23595762,0.5402127
0.9852447,0.004650461,0.010104788
0.86609393,0.007919197,0.12598687
0.8820732,0.0051467265,0.1127801
0.5405494,0.010182317,0.44926825
0.6647871,0.14736964,0.18784323
0.8424657,0.0894804,0.06805393
0.11473011,0.07322679,0.8120431
0.59922206,0.003539963,0.39723793
0.43755502,0.3440951,0.2183498
0.6440233,0.22587006,0.13010667
0.9668022,0.0027222408,0.030475559
0.9770479,0.0048334273,0.018118665
0.95332783,0.0062520164,0.040420227
0.115024194,0.09295335,0.79202247
0.10465856,0.17243266,0.72290885
0.9723573,0.009262503,0.018380238
0.73161036,0.07894815,0.18944141
0.38182774,0.3675074,0.25066486
0.90638614,0.025338955,0.06827493
0.1947023,0.5295514,0.2757463
0.98087615,0.0035949992,0.015528827
0.86278903,0.005925772,0.13128519
0.24790221,0.0015609411,0.75053686
0.5476363,0.23533958,0.2170241
0.85153395,0.08801232,0.060453728
0.81793666,0.07317834,0.1088849
0.7669564,0.113596484,0.119447075
0.569311,0.06155554,0.36913344
0.26776928,0.4562504,0.27598035
0.7283215,0.15157764,0.12010087
0.9846005,0.0031022215,0.012297392
0.58571357,0.25098208,0.16330437
0.87420726,0.05374909,0.0720436
0.7968451,0.0025275054,0.20062736
0.011151884,0.0062751663,0.9825729
0.11532669,0.2432151,0.6414583
0.97058064,0.0027336632,0.026685659
0.6210264,0.22299528,0.15597835
0.566169,0.17762125,0.2562097
0.14105672,0.1630863,0.695857
0.9849113,0.005373532,0.009715179
0.08778763,0.04261532,0.8695971
0.26735967,0.072084896,0.66055536
0.06458962,0.07912852,0.8562819
0.16739118,0.5086967,0.3239121
0.61540234,0.1519788,0.23261881
0.015151167,0.001283754,0.98356503
0.020081213,0.0039150673,0.97600377
0.37500712,0.33534113,0.28965175
0.90143865,0.06404953,0.03451179
0.05825191,0.062001836,0.8797463
0.057735205,0.06527409,0.8769907
0.55088305,0.08704713,0.36206982
0.96775043,0.0045414963,0.027708057
0.75481004,0.07661688,0.1685731
0.08986344,0.0054827784,0.9046537
0.0892598,0.059791144,0.85094905
0.80652225,0.077990204,0.11548759
0.3622782,0.261629,0.37609285
0.98339546,0.004660069,0.011944438
0.10579221,0.1251838,0.769024
0.8228978,0.09548815,0.08161399
0.9719438,0.0058327387,0.022223447
0.03343441,0.030375881,0.9361897
0.6284347,0.07627267,0.29529265
0.22023039,0.054503486,0.72526616
0.6215731,0.13785835,0.24056856
0.9818056,0.0022420161,0.015952395
0.17299324,0.16970155,0.65730524
0.14536813,0.5499815,0.3046504
0.8152658,0.092508465,0.092225775
0.6940829,0.18218303,0.12373398
0.9845697,0.0034804526,0.011949734
0.93759423,0.004240418,0.058165353
0.5043539,0.1072619,0.38838422
0.8597165,0.010951499,0.12933204
0.8177369,0.09290599,0.08935705
0.45027298,0.0041163536,0.5456107
0.034345455,0.046855614,0.918799
0.9384509,0.009228756,0.052320313
0.59943676,0.123893544,0.27666965
0.08894089,0.2698868,0.64117235
0.007205864,0.0038979542,0.98889625
0.06520904,0.07576353,0.8590274
0.027228888,0.0056742355,0.96709687
0.61197627,0.1731179,0.21490586
0.015331466,0.00378915,0.98087937
0.30726898,0.40098092,0.2917501
0.038769133,0.06412105,0.8971098
0.9881523,0.002588607,0.009259039
0.01717138,0.0017578234,0.9810708
0.19347425,0.6179017,0.18862411
0.13311358,0.17857608,0.6883103
0.06404225,0.09111347,0.84484434
0.11340821,0.12962043,0.75697136
0.9656866,0.0037121247,0.030601269
0.03706676,0.0010979198,0.96183527
0.009442698,0.0058324793,0.9847248
0.68263,0.18224257,0.1351274
0.027460191,0.03138528,0.9411545
0.052013736,0.028011927,0.9199744
0.25601435,0.31099784,0.4329878
0.4761653,0.40598556,0.11784917
0.9833612,0.0029888088,0.0136499675
0.058169086,0.0676609,0.87417
0.9479645,0.0061435415,0.0458919
0.041435745,0.04611586,0.9124484
0.11785803,0.25683403,0.625308
0.62063766,0.015314224,0.36404812
0.83190763,0.002747385,0.165345
0.062133566,0.052753624,0.8851128
0.029135646,0.0015230817,0.96934134
0.014029365,0.002729718,0.9832409
0.07025467,0.15487787,0.7748674
0.07879486,0.121780336,0.7994248
0.05633707,0.047079902,0.896583
0.075914524,0.1000788,0.8240067
0.1869996,0.19530837,0.61769205
0.6860613,0.1828175,0.13112122
0.7327327,0.004354379,0.26291287
0.43807897,0.18833394,0.37358713
0.46447968,0.0041764816,0.5313438
0.8993773,0.050257806,0.050364923
0.020041991,0.00693026,0.9730277
0.16741486,0.0024008607,0.8301843
0.056490686,0.0017127222,0.9417966
0.3737808,0.37409258,0.25212663
0.30996606,0.13531396,0.55472
0.36010134,0.0064433888,0.6334552
0.12009,0.21798667,0.6619233
0.2441933,0.0017368655,0.7540698
0.98251134,0.0032317974,0.014256897
0.17927782,0.6422494,0.1784728
0.011084463,0.0025077672,0.98640776
